model_name,model_label,model_architecture,square_mean_diff,square_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,clean_mean,clean_std,square_mean,square_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00000059,clean,shufflenet1_5,0.6554332375526428,0.5604923963546753,1.445636510848999,0.9884549379348756,1.6574716567993164,0.7493480443954468,0.9544265866279602,0.7119210958480835,1.218954086303711,0.7955416440963745,0.4844625592231751,0.32816216349601746,1.139895796775818,0.8886545300483704,1.9300990104675293,1.316617131233215,2.1419341564178467,1.0775102376937866,1.4388891458511353,1.0400832891464231,1.7034165859222412,1.1237038373947144,"(0, 0, 0)",None,None,12
id-00000060,clean,wideresnet50,0.4104330539703369,0.6222752332687378,1.8163321018218996,1.7617861032485962,1.6044435501098633,0.833756685256958,0.6820093393325806,0.7820645570755005,0.4346021413803101,0.4027431309223175,0.7481050491333008,0.19819989800453186,1.1585381031036377,0.820475161075592,2.5644371509552,1.9599859714508057,2.352548599243164,1.0319565534591677,1.4301143884658811,0.9802644848823548,1.1827071905136108,0.6009430289268494,"(0, 0, 0)",None,None,8
id-00000061,clean,vgg19bn,0.9320190548896791,0.7749141454696655,2.934197902679444,1.0995736122131348,3.6927242279052734,1.2373394966125488,2.390782833099365,1.3672860860824585,2.2134764194488525,1.2415781021118164,0.9301729798316956,0.4491046965122223,1.8621920347213743,1.2240188121795654,3.8643708229064937,1.548678278923035,4.622897148132324,1.6864441633224487,3.320955753326416,1.8163907527923584,3.1436493396759038,1.6906827688217163,"(0, 0, 0)",None,None,6
id-00000062,clean,densenet161,1.034109592437744,0.4699843227863312,1.6237553358078003,0.8517682552337646,1.957457423210144,0.6316049098968506,1.1038823127746582,0.6042357683181763,1.2662246227264404,0.8254128694534302,0.6322895288467407,0.4648963510990143,1.6663991212844849,0.9348806738853456,2.256044864654541,1.3166645765304563,2.5897469520568848,1.0965012311935425,1.7361718416213991,1.0691320896148682,1.8985141515731807,1.290309190750122,"(0, 0, 0)",None,None,5
id-00000063,clean,resnet50,0.9712426662445068,0.9469298720359802,1.5251421928405762,1.2634849548339844,4.271740436553955,1.4427573680877686,1.5424458980560305,1.2994379997253418,1.6198534965515137,0.9790936112403871,0.8595428466796875,0.1823236346244812,1.8307855129241943,1.1292535066604614,2.384685039520264,1.4458086490631104,5.1312832832336435,1.625080943107605,2.4019887447357178,1.4817615747451782,2.479396343231201,1.1614172458648682,"(0, 0, 0)",None,None,19
id-00000064,backdoor,inceptionv3,3.9713640213012695,1.648701786994934,1.5458977222442627,1.0306272506713867,2.2072598934173584,0.961897611618042,0.776719868183136,0.5876413583755493,1.3538732528686523,0.7744344472885132,0.8138841986656189,0.2877430617809296,4.785248279571533,1.936444878578186,2.3597819805145264,1.318370342254639,3.021144151687622,1.249640703201294,1.5906040668487549,0.8753844499588013,2.167757511138916,1.0621775388717651,"(138, 62, 52)",polygon,5,15
id-00000065,clean,densenet161,0.4471217095851898,0.3720707893371582,1.8935087919235232,1.6095714569091797,2.4307901859283447,1.286540985107422,1.0619468688964844,1.0739362239837646,1.0389243364334106,0.8183168768882751,0.4492674767971039,0.3207457661628723,0.8963891863822937,0.6928165555000305,2.342776298522949,1.9303171634674072,2.880057573318481,1.6072866916656494,1.5112143754959106,1.3946820497512815,1.488191843032837,1.1390626430511477,"(0, 0, 0)",None,None,16
id-00000066,backdoor,densenet161,2.6115870475769043,1.306000828742981,1.7109729051589966,1.479342699050903,3.45076847076416,1.4167516231536863,1.2209104299545288,1.0965816974639893,1.5778487920761108,0.9831524491310121,0.7658771276473999,0.1381978541612625,3.3774642944335938,1.4441987276077268,2.4768500328063965,1.6175405979156494,4.2166457176208505,1.5549495220184326,1.9867875576019287,1.2347795963287354,2.3437259197235107,1.1213502883911133,"(73, 23, 228)",polygon,9,13
id-00000067,backdoor,inceptionv3,0.7675763368606567,0.6452150344848633,1.3851910829544067,1.2231497764587402,3.37807297706604,1.762685775756836,1.121849775314331,1.0022873878479004,1.73417067527771,1.4186439514160156,0.4618968963623047,0.33370286226272583,1.2294732332229614,0.9789178967475892,1.8470879793167116,1.5568526983261108,3.8399698734283447,2.096388578414917,1.5837466716766355,1.335990309715271,2.196067571640014,1.752346754074097,"(0, 0, 0)",instagram,ToasterXForm,18
id-00000068,backdoor,densenet201,5.532074928283691,-0.0003982186317443848,3.873509407043457,0.4459547102451325,2.363900899887085,-0.05955088138580322,0.7614782452583313,1.1500152349472046,1.5148563385009766,1.0359864234924316,0.8878621459007263,0.36204543709754944,6.419937133789063,0.36164721846580505,4.761371612548828,0.8080001473426819,3.251763105392456,0.3024945557117462,1.6493403911590576,1.5120606422424316,2.402718544006348,1.3980318307876587,"(46, 167, 185)",polygon,5,11
id-00000069,backdoor,densenet201,1.2525277137756348,1.4821434020996094,0.5541267395019531,0.2548708915710449,3.393993854522705,0.6323946714401245,1.4972823858261108,0.584165096282959,1.8415275812149048,1.3427306413650513,0.5484741926193237,0.4605392217636109,1.8010019063949585,1.94268262386322,1.1026009321212769,0.7154101133346558,3.9424681663513184,1.0929338932037354,2.0457565784454346,1.0447043180465698,2.3900017738342285,1.8032698631286619,"(2, 4, 99)",polygon,4,19
id-00000070,backdoor,densenet161,5.497971534729004,0.3357205092906952,0.4745831489562988,0.9293404817581176,3.2503085136413574,0.8516454696655273,1.3476362228393557,0.6763714551925659,2.3410184383392334,1.42908775806427,0.5091260075569153,0.26445332169532776,6.0070977210998535,0.600173830986023,0.983709156513214,1.193793773651123,3.759434461593628,1.1160987615585327,1.8567622900009155,0.9408247470855712,2.850144386291504,1.6935410499572754,"(178, 227, 15)",polygon,3,12
id-00000071,backdoor,wideresnet101,0.605755090713501,0.63446444272995,0.18855977058410645,0.4871253371238709,3.2542994022369385,0.4472092390060425,0.7191199064254761,0.293801486492157,1.852221965789795,1.2695224285125732,1.09659743309021,0.20581203699111936,1.702352523803711,0.8402764797210693,1.2851572036743164,0.6929373741149902,4.3508968353271475,0.6530212759971619,1.815717339515686,0.4996135234832764,2.948819398880005,1.4753345251083374,"(6, 200, 215)",polygon,10,20
id-00000072,clean,shufflenet1_5,0.4043116867542267,0.5946797728538513,0.2463226020336151,0.2677225470542908,1.130509853363037,0.5723841190338135,0.5284194946289062,0.6152017712593079,1.357201099395752,0.742883026599884,0.2733083665370941,0.1078249290585518,0.6776200532913208,0.7025046944618225,0.5196309685707092,0.375547468662262,1.4038182497024536,0.6802090406417847,0.8017278909683228,0.723026692867279,1.6305094957351685,0.8507079482078552,"(0, 0, 0)",None,None,6
id-00000073,backdoor,resnet18,1.6893560886383057,1.0554349422454834,6.795313835144043,0.4273446202278137,2.8400590419769287,0.5288602709770203,3.755740404129028,2.322354793548584,1.9308767318725584,1.7244365215301514,0.8781660199165344,0.6056038737297058,2.5675220489501958,1.6610387563705444,7.673480033874513,1.0329484939575195,3.7182250022888175,1.1344641447067259,4.633906364440918,2.9279587268829346,2.809042692184448,2.330040454864502,"(0, 0, 0)",instagram,GothamFilterXForm,19
id-00000074,backdoor,squeezenetv1_1,1.7491217851638794,0.4580978751182556,2.89426326751709,0.9327238202095032,6.239609718322754,0.30090636014938354,1.866310954093933,0.42961829900741577,1.878933310508728,1.2927234172821045,1.2573078870773315,0.650143563747406,3.0064296722412114,1.1082414388656616,4.151571273803712,1.5828673839569092,7.496917724609375,0.9510499238967896,3.1236188411712646,1.0797618627548218,3.13624119758606,1.9428670406341555,"(0, 0, 0)",instagram,KelvinFilterXForm,23
id-00000075,backdoor,resnet34,0.7984848618507385,0.6335412263870239,0.9650114178657532,0.7963480949401855,4.779783248901367,2.1907544136047363,5.472748279571533,1.8798518180847168,6.613132953643799,1.1663089990615845,0.5347347855567932,0.176013246178627,1.3332196474075315,0.8095544576644897,1.4997462034225464,0.9723613262176514,5.3145179748535165,2.3667676448822017,6.0074830055236825,2.0558650493621826,7.147867679595947,1.3423222303390503,"(0, 0, 0)",instagram,NashvilleFilterXForm,22
id-00000076,clean,shufflenet2_0,0.6770778298377991,0.5295368432998657,1.0645387172698977,0.7234430313110352,1.1951026916503906,0.6254112720489502,0.8684238791465759,0.8159801959991455,0.355821430683136,0.3111451268196106,0.5849017500877379,0.12993933260440824,1.261979579925537,0.6594761610031128,1.6494404077529907,0.8533823490142822,1.780004382133484,0.7553505897521973,1.453325629234314,0.9459195137023926,0.940723180770874,0.4410844743251801,"(0, 0, 0)",None,None,5
id-00000077,clean,shufflenet1_0,0.5147562623023987,0.6044013500213623,1.5714519023895264,1.1755456924438477,1.4199750423431396,0.7720967531204224,0.830531895160675,0.7582467794418335,0.6974303126335144,0.9353659749031068,0.3254943490028381,0.09970562905073166,0.8402506113052368,0.7041069865226746,1.89694619178772,1.2752512693405151,1.745469331741333,0.8718023896217346,1.1560262441635132,0.8579524159431458,1.0229246616363523,1.0350716114044192,"(0, 0, 0)",None,None,8
id-00000078,backdoor,wideresnet101,1.033171772956848,0.4974552690982818,0.24324119091033936,0.19370537996292114,6.21593713760376,2.258601188659668,2.1716938018798833,1.3305672407150269,2.7643213272094727,2.8495025634765625,0.7729172706604004,0.17501536011695862,1.8060890436172483,0.6724706292152405,1.0161584615707395,0.36872074007987976,6.98885440826416,2.4336166381835938,2.944611072540283,1.505582571029663,3.537238597869873,3.0245180130004883,"(0, 0, 0)",instagram,ToasterXForm,9
id-00000079,backdoor,resnet101,5.85037088394165,0.8673988580703735,4.591212749481201,0.7001909017562866,3.922471046447754,1.0139355659484863,2.4852027893066406,1.6758888959884644,2.472287654876709,1.5062447786331177,0.9136719703674316,0.22395658493041992,6.764042854309082,1.0913554430007937,5.504884719848633,0.9241474866867064,4.8361430168151855,1.2378921508789062,3.3988747596740723,1.8998454809188845,3.3859596252441406,1.7302013635635376,"(221, 243, 3)",polygon,11,21
id-00000080,backdoor,resnet34,1.1560753583908079,0.984545648097992,1.862049221992493,1.348250150680542,6.682990074157715,0.5799466967582703,1.5568610429763794,0.9702108502388,1.7643786668777466,1.7216615676879885,1.2889925241470337,0.24950021505355835,2.445067882537842,1.2340458631515503,3.1510417461395264,1.5977503061294556,7.971982479095459,0.8294469118118286,2.845853567123413,1.2197110652923584,3.0533711910247803,1.9711617231369016,"(0, 0, 0)",instagram,KelvinFilterXForm,19
id-00000081,clean,inceptionv3,0.5781025290489197,0.3994110822677612,1.4060227870941162,1.0752630233764648,1.5807368755340576,0.8284701704978943,0.8260026574134827,0.6328654885292053,0.6835718750953674,0.7170900702476501,0.8943635821342468,0.5409500002861023,1.4724661111831665,0.9403610825538636,2.3003864288330083,1.6162129640579224,2.475100517272949,1.3694201707839966,1.7203662395477295,1.1738154888153076,1.5779354572296145,1.2580400705337524,"(0, 0, 0)",None,None,20
id-00000082,backdoor,resnet34,0.8014262914657593,0.5119034051895142,6.262019634246826,0.4676559567451477,2.707026958465576,0.6444073319435121,2.0202803611755367,0.9016779661178588,1.661579728126526,0.9349117279052734,1.604047417640686,0.3435570001602173,2.4054737091064453,0.8554604053497314,7.866066932678223,0.811212956905365,4.3110742568969735,0.9879643321037292,3.6243276596069336,1.2452349662780762,3.265627145767212,1.2784687280654907,"(0, 0, 0)",instagram,GothamFilterXForm,14
id-00000083,backdoor,mobilenetv2,1.4310433864593506,1.2343748807907104,2.7370822429656982,0.1486881971359253,3.48703408241272,0.061978757381439216,1.6938574314117432,0.7795636653900146,2.7137377262115483,0.2785594463348389,2.063883066177368,0.39453184604644775,3.4949264526367188,1.6289067268371582,4.800965309143066,0.5432200431823729,5.550917148590088,0.456510603427887,3.7577404975891113,1.1740955114364624,4.777620792388916,0.6730912923812866,"(207, 224, 59)",polygon,4,22
id-00000084,backdoor,resnet18,1.1923038959503174,0.7019768953323364,2.2526171207427983,1.553952932357788,3.7113561630249023,1.297409176826477,2.9761533737182617,1.5915167331695557,5.140467166900635,1.826783537864685,1.165724277496338,0.2498404085636139,2.3580281734466557,0.9518173336982728,3.418341398239136,1.80379331111908,4.87708044052124,1.5472495555877686,4.1418776512146005,1.8413571119308472,6.306191444396973,2.076623916625977,"(0, 0, 0)",instagram,NashvilleFilterXForm,18
id-00000085,backdoor,shufflenet1_0,3.2115812301635738,0.8619093894958496,1.717622995376587,0.9834008216857909,2.311492681503296,0.2676158547401428,1.4425477981567385,0.9777885675430298,1.6184289455413818,0.6174396276473999,0.5208750367164612,0.4009023904800415,3.732456207275391,1.2628117799758911,2.2384979724884038,1.3843032121658323,2.8323676586151123,0.6685182452201843,1.963422775268555,1.3786909580230713,2.1393039226531982,1.0183420181274414,"(117, 160, 6)",polygon,7,16
id-00000086,backdoor,vgg16bn,-0.09771090745925903,-0.1073608696460724,0.5516268014907837,0.6949447393417358,1.32209575176239,0.1944972574710846,3.3776988983154297,1.4930932521820068,3.4215030670166016,0.6732097864151001,1.0268183946609497,0.3856793344020844,0.9291074872016908,0.278318464756012,1.5784451961517334,1.0806241035461426,2.34891414642334,0.580176591873169,4.40451717376709,1.8787726163864136,4.448321342468262,1.0588891506195068,"(30, 3, 182)",polygon,6,5
id-00000087,clean,vgg11bn,0.798556923866272,0.5848543643951416,1.8154523372650144,1.2912713289260864,2.4591221809387207,1.0476949214935305,1.5068018436431885,1.0921549797058103,1.0448598861694336,0.7633385658264159,0.9622724056243896,0.7244871854782104,1.7608293294906616,1.309341549873352,2.7777247428894043,2.015758514404297,3.4213945865631104,1.7721821069717407,2.469074249267578,1.816642165184021,2.0071322917938232,1.4878257513046265,"(0, 0, 0)",None,None,23
id-00000088,clean,densenet201,1.0964841842651367,0.3781914114952088,1.955463171005249,0.8048438429832458,2.6270904541015625,0.7104141116142273,1.5295572280883791,0.6036452651023865,1.3875157833099363,0.4468607902526856,0.8510119318962097,0.5438217520713806,1.9474961757659912,0.9220131635665894,2.8064751625061035,1.3486655950546265,3.478102445602417,1.254235863685608,2.3805692195892334,1.147467017173767,2.238527774810791,0.9906825423240662,"(0, 0, 0)",None,None,17
id-00000089,backdoor,googlenet,0.614492654800415,0.419013112783432,1.4571948051452637,0.5373901128768921,4.334547996520996,0.5753579139709473,0.9344000816345216,0.6452746391296387,0.8320949077606201,0.6139754056930542,0.8473238945007324,0.4248328506946564,1.4618165493011477,0.8438459634780884,2.304518699645996,0.962222933769226,5.1818718910217285,1.0001907348632812,1.7817239761352541,1.0701074600219729,1.6794188022613523,1.0388082265853882,"(0, 0, 0)",instagram,KelvinFilterXForm,7
id-00000090,clean,shufflenet1_5,1.037566900253296,0.3823341131210327,1.585258722305298,0.9811942577362059,2.033040761947632,0.4211108684539795,1.158474683761597,0.7432836294174194,1.362795114517212,1.1352226734161377,0.5044370293617249,0.5613834857940674,1.542003870010376,0.9437175989151,2.0896956920623784,1.5425777435302734,2.537477731704712,0.9824943542480468,1.6629116535186768,1.3046671152114868,1.867232203483581,1.696606159210205,"(0, 0, 0)",None,None,24
id-00000091,backdoor,googlenet,6.384819984436035,0.4748468995094299,2.175687313079834,0.2755849957466125,2.528214454650879,0.15946531295776367,0.7006798982620239,0.7526870369911194,-0.02753603458404541,-0.12750324606895447,1.2639251947402954,0.5009403824806213,7.648745059967041,0.9757872819900512,3.439612627029419,0.7765253782272339,3.792139768600464,0.660405695438385,1.9646050930023196,1.2536274194717407,1.23638916015625,0.3734371364116669,"(234, 167, 99)",polygon,7,13
id-00000092,clean,shufflenet1_0,0.9091278314590454,0.44720131158828735,1.6191529035568235,0.5403157472610474,1.5998677015304563,0.35139310359954834,0.9727129936218262,0.5523824691772461,0.7032382488250732,0.4558202624320984,0.6147609949111938,0.4827604293823242,1.5238888263702393,0.9299617409706116,2.2339138984680176,1.0230761766433716,2.2146286964416504,0.8341535329818726,1.58747398853302,1.0351428985595703,1.317999243736267,0.9385806918144226,"(0, 0, 0)",None,None,17
id-00000093,backdoor,inceptionv3,5.445572376251222,0.14977476000785828,2.587047815322876,0.9576594829559326,2.6496095657348637,1.3937230110168457,2.365541219711304,0.9178740978240968,3.0341620445251465,1.1700481176376345,0.7403135895729065,0.15896034240722656,6.185885906219482,0.30873510241508484,3.3273613452911377,1.1166198253631592,3.389923095703125,1.5526833534240725,3.105854749679565,1.0768344402313232,3.774475574493408,1.3290084600448608,"(100, 52, 232)",polygon,3,8
